fuck you,dt,vx,vy,yaw,dx,dy,"x,y"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125178.375,""accelerometers"":{""x"":90.3552474975586,""y"":-6.625540256500244,""z"":-965.66162109375},""gyroscopes"":{""x"":1.8587207794189453,""y"":0.08407317101955414,""z"":-1.0801465511322021},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":1,""leftRightDegrees"":2.152,""clockwiseDegrees"":-1.823,""xVelocity"":-8.73776626586914,""yVelocity"":18.044342041015625,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125183.38,""accelerometers"":{""x"":93.95117950439453,""y"":38.1156005859375,""z"":-989.32080078125},""gyroscopes"":{""x"":0.6478248834609985,""y"":-1.6856367588043213,""z"":-1.140756607055664},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.99,""leftRightDegrees"":2.147,""clockwiseDegrees"":-1.829,""xVelocity"":-8.619691848754883,""yVelocity"":18.354143142700195,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125338.165,""accelerometers"":{""x"":112.80931854248047,""y"":49.596370697021484,""z"":-970.7351684570312},""gyroscopes"":{""x"":5.756220817565918,""y"":2.448577404022217,""z"":0.8972094058990479},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.889,""leftRightDegrees"":1.976,""clockwiseDegrees"":-1.834,""xVelocity"":-7.931326389312744,""yVelocity"":17.832313537597656,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125343.048,""accelerometers"":{""x"":75.22050476074219,""y"":24.335832595825195,""z"":-962.0607299804688},""gyroscopes"":{""x"":-6.407083511352539,""y"":2.8330812454223633,""z"":0.6890318393707275},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.898,""leftRightDegrees"":1.939,""clockwiseDegrees"":-1.83,""xVelocity"":-8.272676467895508,""yVelocity"":17.62973403930664,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125348.297,""accelerometers"":{""x"":101.4540786743164,""y"":47.474117279052734,""z"":-988.8380126953125},""gyroscopes"":{""x"":4.423624515533447,""y"":-3.1018826961517334,""z"":0.6666067838668823},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.882,""leftRightDegrees"":1.952,""clockwiseDegrees"":-1.828,""xVelocity"":-7.9232306480407715,""yVelocity"":18.02447509765625,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125502.807,""accelerometers"":{""x"":68.1116714477539,""y"":32.84489822387695,""z"":-951.514892578125},""gyroscopes"":{""x"":0.1670980304479599,""y"":3.18656063079834,""z"":2.183572292327881},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.772,""leftRightDegrees"":1.753,""clockwiseDegrees"":-1.734,""xVelocity"":-7.387727737426758,""yVelocity"":14.106036186218262,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125507.965,""accelerometers"":{""x"":83.38672637939453,""y"":13.497784614562988,""z"":-976.2325439453125},""gyroscopes"":{""x"":1.0863661766052246,""y"":-1.163205623626709,""z"":3.632420063018799},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.763,""leftRightDegrees"":1.755,""clockwiseDegrees"":-1.716,""xVelocity"":-7.457092761993408,""yVelocity"":13.865303039550781,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125512.817,""accelerometers"":{""x"":69.15864562988281,""y"":25.71717643737793,""z"":-961.7378540039062},""gyroscopes"":{""x"":2.47143292427063,""y"":3.330695629119873,""z"":-3.327714204788208},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.774,""leftRightDegrees"":1.763,""clockwiseDegrees"":-1.732,""xVelocity"":-7.8842997550964355,""yVelocity"":13.950966835021973,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125537.872,""accelerometers"":{""x"":87.62405395507812,""y"":47.127254486083984,""z"":-960.348388671875},""gyroscopes"":{""x"":0.7586628198623657,""y"":0.178041473031044,""z"":0.5289461016654968},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.762,""leftRightDegrees"":1.705,""clockwiseDegrees"":-1.705,""xVelocity"":-7.400814533233643,""yVelocity"":15.639455795288086,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125602.844,""accelerometers"":{""x"":95.32147216796875,""y"":17.681331634521484,""z"":-961.243408203125},""gyroscopes"":{""x"":-4.397375106811523,""y"":1.0787273645401,""z"":0.14546766877174377},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.77,""leftRightDegrees"":1.637,""clockwiseDegrees"":-1.785,""xVelocity"":-4.607847690582275,""yVelocity"":14.491106033325195,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125647.827,""accelerometers"":{""x"":90.9191665649414,""y"":19.948488235473633,""z"":-1001.3380126953125},""gyroscopes"":{""x"":1.291624665260315,""y"":-4.013659954071045,""z"":2.037022829055786},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.73,""leftRightDegrees"":1.598,""clockwiseDegrees"":-1.67,""xVelocity"":-6.583723068237305,""yVelocity"":13.151203155517578,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125652.587,""accelerometers"":{""x"":71.48509216308594,""y"":3.678241014480591,""z"":-997.218505859375},""gyroscopes"":{""x"":-0.21671882271766663,""y"":-8.640636444091797,""z"":2.756880283355713},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.681,""leftRightDegrees"":1.596,""clockwiseDegrees"":-1.658,""xVelocity"":-6.961191654205322,""yVelocity"":12.623748779296875,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125717.895,""accelerometers"":{""x"":107.69164276123047,""y"":27.664817810058594,""z"":-998.235595703125},""gyroscopes"":{""x"":-0.48429158329963684,""y"":-12.900097846984863,""z"":7.862990856170654},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.601,""leftRightDegrees"":1.549,""clockwiseDegrees"":-1.489,""xVelocity"":-6.125237464904785,""yVelocity"":12.35802936553955,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125722.534,""accelerometers"":{""x"":114.92057037353516,""y"":32.811737060546875,""z"":-961.2511596679688},""gyroscopes"":{""x"":-0.5629886984825134,""y"":-1.4474364519119263,""z"":4.299983024597168},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.596,""leftRightDegrees"":1.541,""clockwiseDegrees"":-1.467,""xVelocity"":-5.418928146362305,""yVelocity"":12.586312294006348,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125727.539,""accelerometers"":{""x"":109.48423767089844,""y"":35.4715690612793,""z"":-944.280029296875},""gyroscopes"":{""x"":-5.544816017150879,""y"":9.354543685913086,""z"":4.733163833618164},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.643,""leftRightDegrees"":1.508,""clockwiseDegrees"":-1.442,""xVelocity"":-4.9601263999938965,""yVelocity"":12.827075958251953,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125747.528,""accelerometers"":{""x"":92.05781555175781,""y"":31.07137107849121,""z"":-1007.3204956054688},""gyroscopes"":{""x"":0.08386971801519394,""y"":-13.283544540405273,""z"":1.4407806396484375},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.593,""leftRightDegrees"":1.502,""clockwiseDegrees"":-1.435,""xVelocity"":-6.768557071685791,""yVelocity"":13.698196411132812,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125832.153,""accelerometers"":{""x"":82.27804565429688,""y"":24.270761489868164,""z"":-959.2355346679688},""gyroscopes"":{""x"":1.7130751609802246,""y"":6.338178634643555,""z"":2.415708065032959},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.661,""leftRightDegrees"":1.347,""clockwiseDegrees"":-1.325,""xVelocity"":-5.346703052520752,""yVelocity"":13.521219253540039,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125837.127,""accelerometers"":{""x"":64.38248443603516,""y"":19.92551612854004,""z"":-948.4790649414062},""gyroscopes"":{""x"":4.736005783081055,""y"":-0.5474255084991455,""z"":5.993682384490967},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.651,""leftRightDegrees"":1.369,""clockwiseDegrees"":-1.295,""xVelocity"":-5.995053291320801,""yVelocity"":13.153875350952148,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125892.059,""accelerometers"":{""x"":77.80372619628906,""y"":8.98703384399414,""z"":-942.2014770507812},""gyroscopes"":{""x"":-0.0981646403670311,""y"":-4.713679313659668,""z"":1.0378013849258423},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.589,""leftRightDegrees"":1.303,""clockwiseDegrees"":-1.172,""xVelocity"":-5.884191989898682,""yVelocity"":11.007594108581543,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125896.972,""accelerometers"":{""x"":76.80805206298828,""y"":15.234626770019531,""z"":-974.0661010742188},""gyroscopes"":{""x"":0.01793869212269783,""y"":1.1367965936660767,""z"":1.4889625310897827},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.59,""leftRightDegrees"":1.301,""clockwiseDegrees"":-1.164,""xVelocity"":-6.1241559982299805,""yVelocity"":10.72796630859375,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125902.069,""accelerometers"":{""x"":101.08362579345703,""y"":12.33608341217041,""z"":-990.4653930664062},""gyroscopes"":{""x"":0.5619834661483765,""y"":6.573789596557617,""z"":2.00349760055542},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.623,""leftRightDegrees"":1.303,""clockwiseDegrees"":-1.154,""xVelocity"":-5.773279190063477,""yVelocity"":10.408963203430176,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125922.058,""accelerometers"":{""x"":121.23340606689453,""y"":36.21855545043945,""z"":-1006.3334350585938},""gyroscopes"":{""x"":-3.9333295822143555,""y"":-4.441195011138916,""z"":3.410578489303589},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.637,""leftRightDegrees"":1.229,""clockwiseDegrees"":-1.18,""xVelocity"":-4.288354873657227,""yVelocity"":10.641456604003906,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125972.198,""accelerometers"":{""x"":79.81438446044922,""y"":27.88933753967285,""z"":-965.3751220703125},""gyroscopes"":{""x"":-5.585165500640869,""y"":-3.198247194290161,""z"":-2.9736039638519287},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.585,""leftRightDegrees"":1.189,""clockwiseDegrees"":-1.139,""xVelocity"":-5.560245513916016,""yVelocity"":10.458267211914062,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125976.837,""accelerometers"":{""x"":99.90302276611328,""y"":31.97408676147461,""z"":-969.8953857421875},""gyroscopes"":{""x"":-2.6222376823425293,""y"":-2.363713264465332,""z"":-0.17153337597846985},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.573,""leftRightDegrees"":1.172,""clockwiseDegrees"":-1.14,""xVelocity"":-5.260380744934082,""yVelocity"":10.535966873168945,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125982.025,""accelerometers"":{""x"":98.65512084960938,""y"":29.441650390625,""z"":-970.4114990234375},""gyroscopes"":{""x"":1.793558120727539,""y"":8.621711730957031,""z"":0.4330894947052002},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.616,""leftRightDegrees"":1.177,""clockwiseDegrees"":-1.137,""xVelocity"":-5.058654308319092,""yVelocity"":10.548213958740234,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":125996.856,""accelerometers"":{""x"":86.18687438964844,""y"":0.3172626495361328,""z"":-949.33251953125},""gyroscopes"":{""x"":1.312144160270691,""y"":-0.9822025299072266,""z"":-5.081364154815674},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.656,""leftRightDegrees"":1.252,""clockwiseDegrees"":-1.149,""xVelocity"":-5.232394218444824,""yVelocity"":9.1444091796875,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126066.955,""accelerometers"":{""x"":59.83697509765625,""y"":1.7363539934158325,""z"":-916.781005859375},""gyroscopes"":{""x"":3.5960702896118164,""y"":-10.41530704498291,""z"":0.859524667263031},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.544,""leftRightDegrees"":1.176,""clockwiseDegrees"":-1.211,""xVelocity"":-7.402663707733154,""yVelocity"":6.397941589355469,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126071.685,""accelerometers"":{""x"":49.52547073364258,""y"":15.78860855102539,""z"":-934.8121337890625},""gyroscopes"":{""x"":7.426740646362305,""y"":-13.72542953491211,""z"":1.4308793544769287},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.468,""leftRightDegrees"":1.212,""clockwiseDegrees"":-1.206,""xVelocity"":-8.04114818572998,""yVelocity"":6.555076599121094,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126107.116,""accelerometers"":{""x"":133.92874145507812,""y"":21.877424240112305,""z"":-978.1354370117188},""gyroscopes"":{""x"":0.8545904755592346,""y"":8.0556058883667,""z"":2.439486503601074},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.6,""leftRightDegrees"":1.067,""clockwiseDegrees"":-1.224,""xVelocity"":-0.8052632808685303,""yVelocity"":9.825181007385254,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126111.816,""accelerometers"":{""x"":113.32740020751953,""y"":12.010790824890137,""z"":-964.1637573242188},""gyroscopes"":{""x"":-0.945421576499939,""y"":5.982614040374756,""z"":9.768148422241211},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.631,""leftRightDegrees"":1.063,""clockwiseDegrees"":-1.175,""xVelocity"":-0.7135517001152039,""yVelocity"":9.400357246398926,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126131.591,""accelerometers"":{""x"":44.82312774658203,""y"":-4.599973678588867,""z"":-924.4503784179688},""gyroscopes"":{""x"":4.319374084472656,""y"":-5.543674468994141,""z"":0.7105121612548828},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.562,""leftRightDegrees"":1.121,""clockwiseDegrees"":-1.115,""xVelocity"":-3.687309980392456,""yVelocity"":6.973147869110107,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126136.505,""accelerometers"":{""x"":26.07921028137207,""y"":30.800752639770508,""z"":-921.5092163085938},""gyroscopes"":{""x"":4.833115100860596,""y"":-8.714305877685547,""z"":5.916294574737549},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.506,""leftRightDegrees"":1.142,""clockwiseDegrees"":-1.086,""xVelocity"":-5.325496196746826,""yVelocity"":7.383787155151367,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126191.925,""accelerometers"":{""x"":69.68199157714844,""y"":9.42061710357666,""z"":-984.3861694335938},""gyroscopes"":{""x"":4.6815338134765625,""y"":-8.564032554626465,""z"":4.578006267547607},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.374,""leftRightDegrees"":1.016,""clockwiseDegrees"":-0.982,""xVelocity"":-4.313726425170898,""yVelocity"":7.4557342529296875,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126196.533,""accelerometers"":{""x"":54.95100402832031,""y"":-8.020384788513184,""z"":-986.964111328125},""gyroscopes"":{""x"":5.6103386878967285,""y"":-6.390104293823242,""z"":5.396744251251221},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.335,""leftRightDegrees"":1.047,""clockwiseDegrees"":-0.956,""xVelocity"":-5.031919002532959,""yVelocity"":6.7875285148620605,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126201.446,""accelerometers"":{""x"":68.5839614868164,""y"":-4.837218284606934,""z"":-990.6890869140625},""gyroscopes"":{""x"":6.111178874969482,""y"":-9.724745750427246,""z"":5.746623992919922},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.281,""leftRightDegrees"":1.08,""clockwiseDegrees"":-0.928,""xVelocity"":-5.294342517852783,""yVelocity"":6.297306537628174,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126206.42,""accelerometers"":{""x"":60.505775451660156,""y"":16.29623794555664,""z"":-1011.35009765625},""gyroscopes"":{""x"":4.380213737487793,""y"":-16.36190414428711,""z"":4.022394180297852},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.193,""leftRightDegrees"":1.1,""clockwiseDegrees"":-0.91,""xVelocity"":-5.650570392608643,""yVelocity"":6.39307975769043,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126211.578,""accelerometers"":{""x"":83.023681640625,""y"":16.715778350830078,""z"":-1024.434326171875},""gyroscopes"":{""x"":-2.0669641494750977,""y"":-9.10070514678955,""z"":5.197702407836914},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.145,""leftRightDegrees"":1.088,""clockwiseDegrees"":-0.884,""xVelocity"":-5.375966548919678,""yVelocity"":6.480342864990234,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126216.491,""accelerometers"":{""x"":86.31321716308594,""y"":41.81679916381836,""z"":-1032.6953125},""gyroscopes"":{""x"":-1.8645161390304565,""y"":-14.681585311889648,""z"":6.70926570892334},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.07,""leftRightDegrees"":1.073,""clockwiseDegrees"":-0.852,""xVelocity"":-4.982898712158203,""yVelocity"":7.159703254699707,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126221.557,""accelerometers"":{""x"":98.28800964355469,""y"":35.11322784423828,""z"":-1034.53857421875},""gyroscopes"":{""x"":-3.3968210220336914,""y"":-4.878349781036377,""z"":4.149155616760254},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.047,""leftRightDegrees"":1.051,""clockwiseDegrees"":-0.832,""xVelocity"":-4.317980766296387,""yVelocity"":7.584116458892822,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
"{""lidar0"":-1,""lidar1"":-1,""lidar2"":-1,""lidar3"":-1,""lidar4"":-1,""timestamp"":126229.98,""accelerometers"":{""x"":104.69486236572266,""y"":48.476600646972656,""z"":-1035.6341552734375},""gyroscopes"":{""x"":-2.6589112281799316,""y"":-4.779259204864502,""z"":7.994354248046875},""controlState"":""CTRL_TRANS_GOTOFIX"",""flyState"":""FLYING_OK"",""frontBackDegrees"":0.024,""leftRightDegrees"":1.031,""clockwiseDegrees"":-0.792,""xVelocity"":-3.543304204940796,""yVelocity"":8.273756980895996,""zVelocity"":0,""command"":""ra"",""dataValid"":true,""num"":""-1""}"
